DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.186, 0.2405, -1926.43052896*(x-0.186)*(x-0.186)*(x-0.186)+157.485695743*(x-0.186)*(x-0.186)+0.0*(x-0.186)+1.1838990449905396
3, iterativefit, up_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.2405, 0.3115, 549.740108142*(x-0.2405)*(x-0.2405)*(x-0.2405)-58.5473215171*(x-0.2405)*(x-0.2405)+0.0*(x-0.2405)+1.3398230075836182
3, iterativefit, up_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.3115, 0.399, -64.5959428*(x-0.3115)*(x-0.3115)*(x-0.3115)+12.8730866554*(x-0.3115)*(x-0.3115)+0.0*(x-0.3115)+1.2414439916610718
3, iterativefit, up_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.399, 0.7275, 0.294988657363*(x-0.399)*(x-0.399)*(x-0.399)+1.01118466329*(x-0.399)*(x-0.399)+0.769102103499*(x-0.399)+1.296729326248169
3, iterativefit, up_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.7275, 1.1, 1.66895568371
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, -15, 0, 1.52967119217
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0, 0.0915, 1.2634152174
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.0915, 0.2055, -23.1148926846*(x-0.0915)*(x-0.0915)*(x-0.0915)+12.6488157661*(x-0.0915)*(x-0.0915)-1.98272655868*(x-0.0915)+1.2634152173995972
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.2055, 0.251, -730.371031838*(x-0.2055)*(x-0.2055)*(x-0.2055)+49.8478229229*(x-0.2055)*(x-0.2055)+0.0*(x-0.2055)+1.167522668838501
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.251, 0.295, 8.70815092258*(x-0.251)*(x-0.251)*(x-0.251)-4.23898803712*(x-0.251)*(x-0.251)+0.0*(x-0.251)+1.201921820640564
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.295, 0.3385, 1988.93746285*(x-0.295)*(x-0.295)*(x-0.295)-151.217379488*(x-0.295)*(x-0.295)-0.322454006708*(x-0.295)+1.194456934928894
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.3385, 0.388, 224.754921982*(x-0.3385)*(x-0.3385)*(x-0.3385)-0.515919924632*(x-0.3385)*(x-0.3385)-2.18766527993*(x-0.3385)+1.0580042600631714
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.388, 0.442, 40.3058704358*(x-0.388)*(x-0.388)*(x-0.388)+2.16692921423*(x-0.388)*(x-0.388)-0.586624109709*(x-0.388)+0.9757106304168701
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.442, 0.497, -17.2016482155*(x-0.442)*(x-0.442)*(x-0.442)+2.74969764673*(x-0.442)*(x-0.442)+0.0*(x-0.442)+0.9566984176635742
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.497, 0.5535, -130.40157087*(x-0.497)*(x-0.497)*(x-0.497)+9.75629610838*(x-0.497)*(x-0.497)+0.146361783585*(x-0.497)+0.9621543288230896
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.5535, 0.6115, 397.601870308*(x-0.5535)*(x-0.5535)*(x-0.5535)-39.5412738273*(x-0.5535)*(x-0.5535)+0.0*(x-0.5535)+0.9780488014221191
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.6115, 0.6705, 15.8729930033*(x-0.6115)*(x-0.6115)*(x-0.6115)+1.85189769336*(x-0.6115)*(x-0.6115)-0.574189688825*(x-0.6115)+0.9226088523864746
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.6705, 0.73, -12.1904347344*(x-0.6705)*(x-0.6705)*(x-0.6705)+1.84173946418*(x-0.6705)*(x-0.6705)-0.189904095074*(x-0.6705)+0.8984380960464478
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.73, 0.7905, -18.3734027854*(x-0.73)*(x-0.73)*(x-0.73)+1.37546100499*(x-0.73)*(x-0.73)-0.100208658542*(x-0.73)+0.8910911679267883
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.7905, 0.851, 152.271076818*(x-0.7905)*(x-0.7905)*(x-0.7905)-12.6985041917*(x-0.7905)*(x-0.7905)-0.135531619574*(x-0.7905)+0.8859943747520447
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.851, 0.911, -208.930836784*(x-0.851)*(x-0.851)*(x-0.851)+18.8037753105*(x-0.851)*(x-0.851)+0.0*(x-0.851)+0.8650346994400024
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.911, 0.9755, 167.222626288*(x-0.911)*(x-0.911)*(x-0.911)-39.4344427449*(x-0.911)*(x-0.911)+0.0*(x-0.911)+0.8875992298126221
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.9755, 1.1, 0.768413960934
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, -15, 0, 1.13903129101
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0, 0.0765, 1.15185165405
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.0765, 0.174, 28.6899394883*(x-0.0765)*(x-0.0765)*(x-0.0765)-8.39180730033*(x-0.0765)*(x-0.0765)+0.818201211783*(x-0.0765)+1.1518516540527344
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.174, 0.2165, 926.276513086*(x-0.174)*(x-0.174)*(x-0.174)-59.0501277092*(x-0.174)*(x-0.174)+0.0*(x-0.174)+1.178443193435669
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.2165, 0.261, -1120.31492517*(x-0.2165)*(x-0.2165)*(x-0.2165)+74.7810212549*(x-0.2165)*(x-0.2165)+0.0*(x-0.2165)+1.1428900957107544
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.261, 0.3115, 398.401771251*(x-0.261)*(x-0.261)*(x-0.261)-41.569482502*(x-0.261)*(x-0.261)+0.0*(x-0.261)+1.1922518014907837
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.3115, 0.366, 290.341334627*(x-0.3115)*(x-0.3115)*(x-0.3115)-17.2583433597*(x-0.3115)*(x-0.3115)-1.1504453813*(x-0.3115)+1.1375484466552734
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.366, 0.421, 32.2289834604*(x-0.366)*(x-0.366)*(x-0.366)+1.38152486433*(x-0.366)*(x-0.366)-0.44444575998*(x-0.366)+1.0705876350402832
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.421, 0.4785, -10.0028027914*(x-0.421)*(x-0.421)*(x-0.421)+0.862741740755*(x-0.421)*(x-0.421)+0.0*(x-0.421)+1.0556843280792236
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.4785, 0.538, 396.855678769*(x-0.4785)*(x-0.4785)*(x-0.4785)-36.5518644253*(x-0.4785)*(x-0.4785)+0.0*(x-0.4785)+1.0566351413726807
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.538, 0.5985, 3.43038359425*(x-0.538)*(x-0.538)*(x-0.538)+0.802468856749*(x-0.538)*(x-0.538)-0.134766916319*(x-0.538)+1.0108280181884766
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.5985, 0.66, -106.042223788*(x-0.5985)*(x-0.5985)*(x-0.5985)+9.78239514443*(x-0.5985)*(x-0.5985)+0.0*(x-0.5985)+1.0063714981079102
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.66, 0.722, 150.218070292*(x-0.66)*(x-0.66)*(x-0.66)-13.9702805371*(x-0.66)*(x-0.66)+0.0*(x-0.66)+1.0187046527862549
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.722, 0.784, -28.9890133984*(x-0.722)*(x-0.722)*(x-0.722)+2.69597824605*(x-0.722)*(x-0.722)+0.0*(x-0.722)+1.00080406665802
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.784, 0.846, 299.759463108*(x-0.784)*(x-0.784)*(x-0.784)-31.1097995551*(x-0.784)*(x-0.784)+0.0*(x-0.784)+1.0042585134506226
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.846, 0.908, -65.5633769585*(x-0.846)*(x-0.846)*(x-0.846)+6.17287277793*(x-0.846)*(x-0.846)-0.400789016273*(x-0.846)+0.9561135172843933
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.908, 0.9745, 22.1566672909*(x-0.908)*(x-0.908)*(x-0.908)-6.48418274569*(x-0.908)*(x-0.908)-0.391429654894*(x-0.908)+0.9393675327301025
3, iterativefit, central, 0, 0.0, 2.5, 30, 50, 0.9745, 1.1, 0.891178607941
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, -15, 0, 1.06444108486
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0, 0.0765, 1.20157766342
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.0765, 0.1795, 6.36846226655*(x-0.0765)*(x-0.0765)*(x-0.0765)-4.67406539041*(x-0.0765)*(x-0.0765)+0.0*(x-0.0765)+1.2015776634216309
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.1795, 0.2335, 1363.82322156*(x-0.1795)*(x-0.1795)*(x-0.1795)-103.431084448*(x-0.1795)*(x-0.1795)-0.760168421868*(x-0.1795)+1.1589494943618774
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.2335, 0.288, -556.869184661*(x-0.2335)*(x-0.2335)*(x-0.2335)+52.3791991117*(x-0.2335)*(x-0.2335)+0.0*(x-0.2335)+1.0310484170913696
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.288, 0.3435, -108.999825322*(x-0.288)*(x-0.288)*(x-0.288)+2.34260828727*(x-0.288)*(x-0.288)+0.747210615956*(x-0.288)+1.096482515335083
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.3435, 0.4015, 170.671068887*(x-0.3435)*(x-0.3435)*(x-0.3435)-19.1670190168*(x-0.3435)*(x-0.3435)+0.0*(x-0.3435)+1.1265345811843872
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.4015, 0.4595, -59.5395904706*(x-0.4015)*(x-0.4015)*(x-0.4015)+4.00372051753*(x-0.4015)*(x-0.4015)-0.500961778741*(x-0.4015)+1.0953567028045654
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.4595, 0.5175, 226.05887935*(x-0.4595)*(x-0.4595)*(x-0.4595)-19.2653305955*(x-0.4595)*(x-0.4595)-0.637403745738*(x-0.4595)+1.0681525468826294
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.5175, 0.577, 69.9459330418*(x-0.5175)*(x-0.5175)*(x-0.5175)-1.27800322642*(x-0.5175)*(x-0.5175)-0.59079588441*(x-0.5175)+1.010481357574463
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.577, 0.637, -108.988530592*(x-0.577)*(x-0.577)*(x-0.577)+12.7181776656*(x-0.577)*(x-0.577)+0.0*(x-0.577)+0.9855383038520813
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.637, 0.6965, -87.7681614175*(x-0.637)*(x-0.637)*(x-0.637)+4.89965135205*(x-0.637)*(x-0.637)+0.349105189481*(x-0.637)+1.007782220840454
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.6965, 0.7555, 598.429136021*(x-0.6965)*(x-0.6965)*(x-0.6965)-52.9609785379*(x-0.6965)*(x-0.6965)+0.0*(x-0.6965)+1.0274120569229126
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.7555, 0.813, -786.748782487*(x-0.7555)*(x-0.7555)*(x-0.7555)+67.8570824895*(x-0.7555)*(x-0.7555)+0.0*(x-0.7555)+0.9659596681594849
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.813, 0.8685, 1157.73619026*(x-0.813)*(x-0.813)*(x-0.813)-96.3815378394*(x-0.813)*(x-0.813)+0.0*(x-0.813)+1.0407438278198242
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.8685, 0.923, -288.116601441*(x-0.8685)*(x-0.8685)*(x-0.8685)+23.5535321678*(x-0.8685)*(x-0.8685)+0.0*(x-0.8685)+0.9417840838432312
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.923, 0.98, 85.7356729744*(x-0.923)*(x-0.923)*(x-0.923)-22.7361487229*(x-0.923)*(x-0.923)+0.0*(x-0.923)+0.9651040434837341
3, iterativefit, central, 0, 0.0, 2.5, 50, 70, 0.98, 1.1, 0.907111942768
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, -15, 0, 1.13638520241
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0, 0.0785, 1.19265043736
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.0785, 0.1855, 17.8192729254*(x-0.0785)*(x-0.0785)*(x-0.0785)+2.44192667709*(x-0.0785)*(x-0.0785)-1.22975141858*(x-0.0785)+1.1926504373550415
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.1855, 0.2415, -28.1904498911*(x-0.1855)*(x-0.1855)*(x-0.1855)+2.28416736467*(x-0.1855)*(x-0.1855)-0.0951405425119*(x-0.1855)+1.1108540296554565
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.2415, 0.299, 526.524600131*(x-0.2415)*(x-0.2415)*(x-0.2415)-44.5037941505*(x-0.2415)*(x-0.2415)-0.104529550244*(x-0.2415)+1.1077386140823364
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.299, 0.3585, -225.598560157*(x-0.299)*(x-0.299)*(x-0.299)+23.8930252192*(x-0.299)*(x-0.299)+0.0*(x-0.299)+1.0546847581863403
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.3585, 0.418, -70.7432553775*(x-0.3585)*(x-0.3585)*(x-0.3585)+2.55548181723*(x-0.3585)*(x-0.3585)+0.4472440933*(x-0.3585)+1.0917508602142334
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.418, 0.4775, 1011.86559781*(x-0.418)*(x-0.418)*(x-0.418)-90.3090046048*(x-0.418)*(x-0.418)+0.0*(x-0.418)+1.1125072240829468
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.4775, 0.5365, -96.4844284784*(x-0.4775)*(x-0.4775)*(x-0.4775)+9.03256462119*(x-0.4775)*(x-0.4775)+0.0*(x-0.4775)+1.0059350728988647
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.5365, 0.595, 14.7120997155*(x-0.5365)*(x-0.5365)*(x-0.5365)-1.27152177215*(x-0.5365)*(x-0.5365)+0.0582557387001*(x-0.5365)+1.0175615549087524
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.595, 0.6535, -135.409432958*(x-0.595)*(x-0.595)*(x-0.595)+11.3648004676*(x-0.595)*(x-0.595)+0.0605331411129*(x-0.595)+1.0195634365081787
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.6535, 0.712, 575.167649043*(x-0.6535)*(x-0.6535)*(x-0.6535)-50.4709612035*(x-0.6535)*(x-0.6535)+0.0*(x-0.6535)+1.0348886251449585
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.712, 0.771, -339.79746649*(x-0.712)*(x-0.712)*(x-0.712)+30.0720757844*(x-0.712)*(x-0.712)+0.0*(x-0.712)+0.9773138761520386
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.771, 0.828, 69.9470167042*(x-0.771)*(x-0.771)*(x-0.771)-9.66501491096*(x-0.771)*(x-0.771)+0.0*(x-0.771)+1.0122075080871582
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.828, 0.881, 93.4814645568*(x-0.828)*(x-0.828)*(x-0.828)-8.20245659332*(x-0.828)*(x-0.828)-0.420038128033*(x-0.828)+0.9937595725059509
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.881, 0.9315, 30.5690791112*(x-0.881)*(x-0.881)*(x-0.881)-0.245591607426*(x-0.881)*(x-0.881)-0.501730225105*(x-0.881)+0.9623740911483765
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.9315, 0.983, 13.728882214*(x-0.9315)*(x-0.9315)*(x-0.9315)+0.70677233947*(x-0.9315)*(x-0.9315)-0.292658595445*(x-0.9315)+0.9403473138809204
3, iterativefit, central, 0, 0.0, 2.5, 70, 100, 0.983, 1.1, 0.929025173187
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, -15, 0, 0.980337023735
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0, 0.0955, 1.22236704826
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.0955, 0.2205, 12.5267863173*(x-0.0955)*(x-0.0955)*(x-0.0955)-5.12114204684*(x-0.0955)*(x-0.0955)-0.170326744708*(x-0.0955)+1.2223670482635498
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.2205, 0.275, 85.9466326863*(x-0.2205)*(x-0.2205)*(x-0.2205)-11.8307803984*(x-0.2205)*(x-0.2205)-0.863419147795*(x-0.2205)+1.1455247402191162
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.275, 0.328, 611.07390292*(x-0.275)*(x-0.275)*(x-0.275)-35.4942879802*(x-0.275)*(x-0.275)-1.38712525401*(x-0.275)+1.0772409439086914
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.328, 0.383, -880.272920467*(x-0.328)*(x-0.328)*(x-0.328)+72.6225159385*(x-0.328)*(x-0.328)+0.0*(x-0.328)+0.9949946999549866
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.383, 0.4385, 180.486355579*(x-0.383)*(x-0.383)*(x-0.383)-19.1531400522*(x-0.383)*(x-0.383)+0.0*(x-0.383)+1.0682224035263062
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.4385, 0.495, 118.146257449*(x-0.4385)*(x-0.4385)*(x-0.4385)-5.9583001376*(x-0.4385)*(x-0.4385)-0.458169255479*(x-0.4385)+1.0400807857513428
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.495, 0.5515, -1.41088374562*(x-0.495)*(x-0.495)*(x-0.495)+0.810412141633*(x-0.495)*(x-0.495)+0.0*(x-0.495)+1.016482949256897
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.5515, 0.609, -431.024605618*(x-0.5515)*(x-0.5515)*(x-0.5515)+36.4970470946*(x-0.5515)*(x-0.5515)+0.0780648910937*(x-0.5515)+1.018815517425537
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.609, 0.666, 191.798584171*(x-0.609)*(x-0.609)*(x-0.609)-22.5350064479*(x-0.609)*(x-0.609)+0.0*(x-0.609)+1.0620307922363281
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.666, 0.7215, 28.9115776643*(x-0.666)*(x-0.666)*(x-0.666)-2.36975060587*(x-0.666)*(x-0.666)-0.699529935153*(x-0.666)+1.0243343114852905
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.7215, 0.776, 206.618051525*(x-0.7215)*(x-0.7215)*(x-0.7215)-10.5111395552*(x-0.7215)*(x-0.7215)-0.695407591104*(x-0.7215)+0.9831535220146179
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.776, 0.8295, -483.634476578*(x-0.776)*(x-0.776)*(x-0.776)+38.8116667454*(x-0.776)*(x-0.776)+0.0*(x-0.776)+0.9474801421165466
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.8295, 0.8815, 528.681825712*(x-0.8295)*(x-0.8295)*(x-0.8295)-43.9738144959*(x-0.8295)*(x-0.8295)+0.0*(x-0.8295)+0.9845097064971924
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.8815, 0.931, -58.1370586289*(x-0.8815)*(x-0.8815)*(x-0.8815)+5.15764771204*(x-0.8815)*(x-0.8815)-0.284609737398*(x-0.8815)+0.93994140625
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.931, 0.9825, 2.18105373672*(x-0.931)*(x-0.931)*(x-0.931)-0.939432248788*(x-0.931)*(x-0.931)-0.201353597623*(x-0.931)+0.9314394593238831
3, iterativefit, central, 0, 0.0, 2.5, 100, 10000.0, 0.9825, 1.1, 0.918876051903
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, -15, 0, 0.951983988285
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0, 0.0105, 0.722608029842
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.0105, 0.0285, -266.254761227*(x-0.0105)*(x-0.0105)*(x-0.0105)+43.002349647*(x-0.0105)*(x-0.0105)+7.94950683244*(x-0.0105)+0.7226080298423767
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.0285, 0.043, -20314.9416122*(x-0.0285)*(x-0.0285)*(x-0.0285)+338.725834056*(x-0.0285)*(x-0.0285)+9.23879179182*(x-0.0285)+0.8780791163444519
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.043, 0.0575, -2955.56743911*(x-0.043)*(x-0.043)*(x-0.043)-72.9542572992*(x-0.043)*(x-0.043)+6.24819155752*(x-0.043)+1.0213260650634766
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.0575, 0.0735, -528.29815609*(x-0.0575)*(x-0.0575)*(x-0.0575)-40.0669275707*(x-0.0575)*(x-0.0575)+2.26829393362*(x-0.0575)+1.0875757932662964
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.0735, 0.091, -430.940234679*(x-0.0735)*(x-0.0735)*(x-0.0735)-5.27122648209*(x-0.0735)*(x-0.0735)+0.580419267485*(x-0.0735)+1.1114474534988403
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.091, 0.1095, 12848.8188762*(x-0.091)*(x-0.091)*(x-0.091)-356.554723813*(x-0.091)*(x-0.091)+0.0*(x-0.091)+1.1176809072494507
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.1095, 0.13, -10537.6299243*(x-0.1095)*(x-0.1095)*(x-0.1095)+445.070043109*(x-0.1095)*(x-0.1095)+0.0*(x-0.1095)+1.0770039558410645
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.13, 0.158, -7181.79513165*(x-0.13)*(x-0.13)*(x-0.13)+213.018344808*(x-0.13)*(x-0.13)+4.96255484041*(x-0.13)+1.1732616424560547
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.158, 0.1985, 1.77656141179*(x-0.158)*(x-0.158)*(x-0.158)-0.107926105766*(x-0.158)*(x-0.158)+0.0*(x-0.158)+1.321564793586731
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.1985, 0.2715, -34.594793519*(x-0.1985)*(x-0.1985)*(x-0.1985)+5.57737012068*(x-0.1985)*(x-0.1985)+0.0*(x-0.1985)+1.3215057849884033
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.2715, 0.6655, 0.109081734293*(x-0.2715)*(x-0.2715)*(x-0.2715)+0.2086093109*(x-0.2715)*(x-0.2715)+0.26122907363*(x-0.2715)+1.337769627571106
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.6655, 1.1, 1.47974932194
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, -15, 0, 0.974004745483
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0, 0.012, 0.733724892139
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.012, 0.0325, 9.21085252809*(x-0.012)*(x-0.012)*(x-0.012)-19.5093314328*(x-0.012)*(x-0.012)+7.76938596563*(x-0.012)+0.7337248921394348
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.0325, 0.0495, -9837.65499578*(x-0.0325)*(x-0.0325)*(x-0.0325)+147.69192828*(x-0.0325)*(x-0.0325)+6.98111595921*(x-0.0325)+0.8848778605461121
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.0495, 0.067, 4254.58805323*(x-0.0495)*(x-0.0495)*(x-0.0495)-139.028600707*(x-0.0495)*(x-0.0495)+3.47339463938*(x-0.0495)+0.9979074001312256
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.067, 0.086, -8114.50010604*(x-0.067)*(x-0.067)*(x-0.067)+165.044927007*(x-0.067)*(x-0.067)+2.51629638855*(x-0.067)+1.0389162302017212
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.086, 0.1065, 4240.03714499*(x-0.086)*(x-0.086)*(x-0.086)-147.913935629*(x-0.086)*(x-0.086)+0.0*(x-0.086)+1.0906497240066528
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.1065, 0.1285, 584.466874118*(x-0.1065)*(x-0.1065)*(x-0.1065)-2.95003115882*(x-0.1065)*(x-0.1065)-0.71884453023*(x-0.1065)+1.0650173425674438
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.1285, 0.1555, -20857.9251747*(x-0.1285)*(x-0.1285)*(x-0.1285)+844.745969576*(x-0.1285)*(x-0.1285)+0.0*(x-0.1285)+1.053998351097107
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.1555, 0.1895, 2173.19165716*(x-0.1555)*(x-0.1555)*(x-0.1555)-110.832774515*(x-0.1555)*(x-0.1555)+0.0*(x-0.1555)+1.2592716217041016
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.1895, 0.2405, -1990.86631532*(x-0.1895)*(x-0.1895)*(x-0.1895)+156.565608352*(x-0.1895)*(x-0.1895)+0.0*(x-0.1895)+1.2165640592575073
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.2405, 0.328, 38.4825879003*(x-0.2405)*(x-0.2405)*(x-0.2405)-5.86235985137*(x-0.2405)*(x-0.2405)+0.43496219349*(x-0.2405)+1.3597007989883423
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.328, 0.6965, -0.0209170058016*(x-0.328)*(x-0.328)*(x-0.328)+0.91997020481*(x-0.328)*(x-0.328)+0.292946160335*(x-0.328)+1.3786566257476807
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.6965, 1.1, 1.61048543453
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, -15, 0, 0.846996486187
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0, 0.0145, 0.81255531311
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.0145, 0.039, -482.790353852*(x-0.0145)*(x-0.0145)*(x-0.0145)-50.3273453977*(x-0.0145)*(x-0.0145)+8.12339187624*(x-0.0145)+0.8125553131103516
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.039, 0.0595, -5662.73433694*(x-0.039)*(x-0.039)*(x-0.039)+68.0666819085*(x-0.039)*(x-0.039)+4.78796722206*(x-0.039)+0.974269449710846
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.0595, 0.0825, -35.0498966248*(x-0.0595)*(x-0.0595)*(x-0.0595)-8.34314519718*(x-0.0595)*(x-0.0595)+0.439408865014*(x-0.0595)+1.052242636680603
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.0825, 0.108, 4296.79752195*(x-0.0825)*(x-0.0825)*(x-0.0825)-202.129377363*(x-0.0825)*(x-0.0825)+0.0*(x-0.0825)+1.0575090646743774
3, iterativefit, central, 2, 1.6, 2.5, 20, 30, 0.108, 0.134, 1960.41315885*(x-0.108)*(x-0.108)*(x-0.108)-39.4057193571*(x-0.108)*(x-0.108)-1.92662047957*(x-0.108)+0.9973212480545044
